0,138,4,0,1
0,139,4,0,1
0,140,4,0,1
0,142,4,0,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,4,1,1
1,2,4,1,1
0,3,4,1,1
1,4,4,1,1
1,5,4,1,1
1,6,4,1,1
1,8,4,1,1
1,9,4,1,1
1,10,4,1,1
1,12,4,1,1
0,138,4,1,1
0,139,4,1,1
0,140,4,1,1
0,142,4,1,1
1,1,4,1,1
1,2,4,1,1
0,3,4,1,1
1,4,4,1,1
1,5,4,1,1
1,6,4,1,1
1,8,4,1,1
1,9,4,1,1
1,10,4,1,1
1,12,4,1,1
0,138,4,1,1
0,139,4,1,1
0,140,4,1,1
0,142,4,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,4,0,1
1,2,4,0,1
0,3,4,0,1
1,4,4,0,1
1,5,4,0,1
1,6,4,0,1
1,8,4,0,1
1,9,4,0,1
1,10,4,0,1
1,12,4,0,1
0,138,4,0,1
0,139,4,0,1
0,140,4,0,1
0,142,4,0,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,4,1,1
1,2,4,1,1
0,3,4,1,1
1,4,4,1,1
1,5,4,1,1
1,6,4,1,1
1,8,4,1,1
1,9,4,1,1
1,10,4,1,1
1,12,4,1,1
0,138,4,1,1
0,139,4,1,1
0,140,4,1,1
0,142,4,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,0,1,1
1,2,0,1,1
0,3,0,1,1
1,4,0,1,1
1,5,0,1,1
1,6,0,1,1
1,8,0,1,1
1,9,0,1,1
1,10,0,1,1
1,12,0,1,1
0,138,0,1,1
0,139,0,1,1
0,140,0,1,1
0,142,0,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,5,1,1
1,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
1,6,5,1,1
1,8,5,1,1
1,9,5,1,1
1,10,5,1,1
1,12,5,1,1
0,138,5,1,1
0,139,5,1,1
0,140,5,1,1
0,142,5,1,1
1,1,5,0,1
1,2,5,0,1
0,3,5,0,1
1,4,5,0,1
1,5,5,0,1
1,6,5,0,1
1,8,5,0,1
1,9,5,0,1
1,10,5,0,1
1,12,5,0,1
0,138,5,0,1
0,139,5,0,1
0,140,5,0,1
0,142,5,0,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
1,1,6,1,1
1,2,6,1,1
0,3,6,1,1
1,4,6,1,1
1,5,6,1,1
1,6,6,1,1
1,8,6,1,1
1,9,6,1,1
1,10,6,1,1
1,12,6,1,1
0,138,6,1,1
0,139,6,1,1
0,140,6,1,1
0,142,6,1,1
1,1,6,2,1
1,2,6,2,1
0,3,6,2,1
1,4,6,2,1
1,5,6,2,1
1,6,6,2,1
1,8,6,2,1
1,9,6,2,1
1,10,6,2,1
1,12,6,2,1
0,138,6,2,1
0,139,6,2,1
0,140,6,2,1
0,142,6,2,1
1,1,0,0,1
1,2,0,0,1
0,3,0,0,1
1,4,0,0,1
1,5,0,0,1
1,6,0,0,1
1,8,0,0,1
1,9,0,0,1
1,10,0,0,1
1,12,0,0,1
0,138,0,0,1
0,139,0,0,1
0,140,0,0,1
0,142,0,0,1
